animal_id,day,group,stroke_type,study_group,Strain,outcome,value,floor,ceiling,valid_value,at_floor,at_ceiling
SP_T1_12_2,14,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,15.0,0.0,100.0,True,False,False
SP_T1_12_2,21,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,15.38461538,0.0,100.0,True,False,False
SP_T1_12_2,28,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
SP_T1_13_1,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,14.28571429,0.0,100.0,True,False,False
SP_T1_13_1,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,13.33333333,0.0,100.0,True,False,False
SP_T1_13_1,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,28.57142857,0.0,100.0,True,False,False
SP_T1_13_1,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,15.0,0.0,100.0,True,False,False
SP_T1_13_1,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_13_1,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_13_4,0,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_13_4,3,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,15.0,0.0,100.0,True,False,False
SP_T1_13_4,7,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,10.52631579,0.0,100.0,True,False,False
SP_T1_13_4,14,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_13_4,21,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,11.76470588,0.0,100.0,True,False,False
SP_T1_13_4,28,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,7.692307692,0.0,100.0,True,False,False
SP_T1_14_1,0,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,9.090909091,0.0,100.0,True,False,False
SP_T1_14_1,3,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
SP_T1_14_1,7,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,22.22222222,0.0,100.0,True,False,False
SP_T1_14_2,3,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_14_2,7,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
SP_T1_15_1,0,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_15_1,3,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
SP_T1_15_1,7,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_15_2,0,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
SP_T1_15_2,3,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,15.0,0.0,100.0,True,False,False
SP_T1_15_2,7,Sham,MOp/MOs Sham,"SP-T1.2.3 (WT-PT-Sham, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
SP_T1_1_1,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_1_1,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,40.0,0.0,100.0,True,False,False
SP_T1_1_1,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,29.62962963,0.0,100.0,True,False,False
SP_T1_1_1,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,40.0,0.0,100.0,True,False,False
SP_T1_1_1,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,23.52941176,0.0,100.0,True,False,False
SP_T1_1_1,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,15.0,0.0,100.0,True,False,False
SP_T1_1_2,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_1_2,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,33.33333333,0.0,100.0,True,False,False
SP_T1_1_2,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
SP_T1_1_2,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,17.64705882,0.0,100.0,True,False,False
SP_T1_1_2,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
SP_T1_1_2,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_1_3,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_1_3,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,26.66666667,0.0,100.0,True,False,False
SP_T1_1_3,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,35.0,0.0,100.0,True,False,False
SP_T1_1_3,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
SP_T1_1_3,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,18.75,0.0,100.0,True,False,False
SP_T1_1_3,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,22.22222222,0.0,100.0,True,False,False
SP_T1_22_1,0,Stroke,MOp/MOs (small),"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,6.25,0.0,100.0,True,False,False
SP_T1_22_1,3,Stroke,MOp/MOs (small),"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,14.28571429,0.0,100.0,True,False,False
SP_T1_22_1,14,Stroke,MOp/MOs (small),"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
SP_T1_22_1,21,Stroke,MOp/MOs (small),"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,7.692307692,0.0,100.0,True,False,False
SP_T1_22_1,28,Stroke,MOp/MOs (small),"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.263157895,0.0,100.0,True,False,False
SP_T1_22_3,0,Stroke,MOp/MOs (small),"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
SP_T1_22_3,3,Stroke,MOp/MOs (small),"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,15.0,0.0,100.0,True,False,False
SP_T1_22_3,7,Stroke,MOp/MOs (small),"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,11.11111111,0.0,100.0,True,False,False
SP_T1_22_3,14,Stroke,MOp/MOs (small),"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_22_3,28,Stroke,MOp/MOs (small),"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,7.692307692,0.0,100.0,True,False,False
SP_T1_23_1,0,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,18.18181818,0.0,100.0,True,False,False
SP_T1_23_1,28,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,18.18181818,0.0,100.0,True,False,False
SP_T1_23_2,0,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.555555556,0.0,100.0,True,False,False
SP_T1_23_2,14,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,22.22222222,0.0,100.0,True,False,False
SP_T1_2_1,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_2_1,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,50.0,0.0,100.0,True,False,False
SP_T1_2_1,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
SP_T1_2_1,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,35.0,0.0,100.0,True,False,False
SP_T1_2_1,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
SP_T1_2_1,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,14.28571429,0.0,100.0,True,False,False
SP_T1_2_2,0,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_2_2,3,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,9.090909091,0.0,100.0,True,False,False
SP_T1_2_2,7,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,6.666666667,0.0,100.0,True,False,False
SP_T1_2_2,14,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.555555556,0.0,100.0,True,False,False
SP_T1_2_2,21,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_2_2,28,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_2_3,0,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_2_3,3,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.263157895,0.0,100.0,True,False,False
SP_T1_2_3,7,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_2_3,14,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_2_3,21,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.882352941,0.0,100.0,True,False,False
SP_T1_2_3,28,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.882352941,0.0,100.0,True,False,False
SP_T1_33_1,0,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_1,3,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,9.090909091,0.0,100.0,True,False,False
SP_T1_33_1,7,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_1,14,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_1,21,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_1,28,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_2,0,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_33_2,7,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_2,14,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_2,28,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_3,0,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_3,3,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,8.333333333,0.0,100.0,True,False,False
SP_T1_33_3,7,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_3,14,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_3,21,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,14.28571429,0.0,100.0,True,False,False
SP_T1_33_4,0,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.882352941,0.0,100.0,True,False,False
SP_T1_33_4,3,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_4,7,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_4,14,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_4,21,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_33_4,28,Sham,MOp/MOs Sham,"SP-T1.2.4 (WT-PT-Sham, BDA, MRI-4wks)",C57BL/6J,C_PawDragPercent,12.5,0.0,100.0,True,False,False
SP_T1_3_1,0,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_3_1,3,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,28.57142857,0.0,100.0,True,False,False
SP_T1_3_1,7,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,23.07692308,0.0,100.0,True,False,False
SP_T1_3_2,0,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_3_2,3,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_3_2,7,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,26.66666667,0.0,100.0,True,False,False
SP_T1_3_3,0,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_3_3,3,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
SP_T1_3_3,7,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,15.0,0.0,100.0,True,False,False
SP_T1_3_4,0,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_3_4,3,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,22.22222222,0.0,100.0,True,False,False
SP_T1_3_4,7,Stroke,MOp/MOs (small),"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
SP_T1_4_1,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_4_1,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,33.33333333,0.0,100.0,True,False,False
SP_T1_4_1,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,33.33333333,0.0,100.0,True,False,False
SP_T1_4_1,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,22.22222222,0.0,100.0,True,False,False
SP_T1_4_2,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,6.25,0.0,100.0,True,False,False
SP_T1_4_2,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,40.0,0.0,100.0,True,False,False
SP_T1_4_2,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
SP_T1_4_2,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,17.64705882,0.0,100.0,True,False,False
SP_T1_4_2,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
SP_T1_4_2,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_4_3,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_4_3,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
SP_T1_4_3,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
SP_T1_4_3,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
SP_T1_4_3,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_4_3,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,10.0,0.0,100.0,True,False,False
SP_T1_6_1,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,5.0,0.0,100.0,True,False,False
SP_T1_6_1,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,25.0,0.0,100.0,True,False,False
SP_T1_6_1,7,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,19.04761905,0.0,100.0,True,False,False
SP_T1_6_1,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,30.0,0.0,100.0,True,False,False
SP_T1_6_1,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,29.41176471,0.0,100.0,True,False,False
SP_T1_6_1,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,20.0,0.0,100.0,True,False,False
SP_T1_7_1,0,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,0.0,0.0,100.0,True,True,False
SP_T1_7_1,3,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,11.11111111,0.0,100.0,True,False,False
SP_T1_7_1,14,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,12.5,0.0,100.0,True,False,False
SP_T1_7_1,21,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,15.38461538,0.0,100.0,True,False,False
SP_T1_7_1,28,Stroke,MOp/MOs (small),"SP-T1.2.2 (WT-PT, CTB 488, CTB 568, MRI-4wks)",C57BL/6J,C_PawDragPercent,22.22222222,0.0,100.0,True,False,False
