assessment,analysis,model,term,estimate,std_error,ci_95_low,ci_95_high,p_value,n_observations,n_subjects,random_intercept_variance,converged,warnings
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.7],0.2584199889039803,0.9098345126067781,-1.5248228876968586,2.041662865504819,0.7763876494922864,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.14],0.7363397241596813,0.9365101628042451,-1.0991864660923816,2.5718659144117444,0.4317156544892098,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.21],1.1992638913590812,1.0013600575545112,-0.7633657570047163,3.161893539722879,0.23105912910815551,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.28],0.14819678717803603,0.9697139279641576,-1.7524075869385811,2.0488011612946533,0.8785360738618193,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.42],1.0641957542723928,2.1005569984082,-3.0528203100812394,5.181211818626025,0.6124176077748593,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.56],1.7520533254946062,2.1005569984081967,-2.3649627388590186,5.869069389848232,0.4042303399025029,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(group)[T.Stroke],0.3755388128365086,1.079031080088405,-1.7393232423361202,2.490400868009137,0.7278151297823023,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.3]:C(group)[T.Stroke],12.0479367566648,0.9785655009591774,10.129983618271417,13.965889895058183,7.822440260978349e-35,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.7]:C(group)[T.Stroke],10.092122099696935,1.0234796320715744,8.086138881926344,12.098105317467526,6.168039650914063e-23,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.14]:C(group)[T.Stroke],8.479064545424418,1.0613730544998363,6.398811584443471,10.559317506405364,1.3629239508009817e-15,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.21]:C(group)[T.Stroke],6.165749307758236,1.142253659280946,3.9269732743584953,8.404525341157976,6.743257261845563e-08,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.28]:C(group)[T.Stroke],5.720742339784215,1.0861225249459148,3.591981308092516,7.849503371475915,1.3857738349890232e-07,753,141,16.232513530202652,True,
GW_FootFault,group_trajectory,random_intercept_LMM,C(day_factor)[T.42]:C(group)[T.Stroke],3.4204929163033433,2.1975535230663783,-0.8866328430058688,7.727618675612556,0.11958914992841403,753,141,16.232513530202652,True,
